title,subtopic,relevant_content,discussion_date
Talk:Arms industry,External links modified,"hello fellow wikipedians,  i have just modified {{plural:7|one external link|7 external links}} on [[arms industry]]. please take a moment to review [https://en.wikipedia.org/w/index.php?diff=prev&oldid=744921441 my edit]. if you have any questions, or need the bot to ignore the links, or the page altogether, please visit [[user:cyberpower678/faqs#internetarchivebot|this simple faq]] for additional information. i made the following changes: *corrected formatting/usage for http://www.fpa.org/newsletter_info2584/newsletter_info.htm *added archive https://web.archive.org/web/20050520090124/http://www.sipri.org:80/contents/armstrad/ to http://www.sipri.org/contents/armstrad/ *added archive https://web.archive.org/web/20100708205432/http://www.sipri.org:80/research/armaments/production/top100/data/copy2_of_top1002008 to http://www.sipri.org/research/armaments/production/top100/data/copy2_of_top1002008 *added archive https://web.archive.org/web/20141226134428/http://www.sipri.org/research/armaments/production/recent-trends-in-arms-industry/fact%20sheet%20top100%202013.pdf to http://www.sipri.org/research/armaments/production/recent-trends-in-arms-industry/fact%20sheet%20top100%202013.pdf *added archive https://web.archive.org/web/20071018160005/http://europa-eu-un.org:80/articles/en/article_7338_en.htm to http://www.europa-eu-un.org/articles/en/article_7338_en.htm *added archive https://web.archive.org/web/20110524090136/http://www.sipri.org/research/armaments/production/top100 to http://www.sipri.org/research/armaments/production/top100 *added archive https://web.archive.org/web/20070504104156/http://www.worldsecurityinstitute.org:80/showarticle.cfm?id=195 to http://www.worldsecurityinstitute.org/showarticle.cfm?id=195  when you have finished reviewing my changes, please set the ''checked'' parameter below to '''true''' or '''failed''' to let others know (documentation at {{tlx|sourcecheck}}).  {{sourcecheck|checked=false}}  cheers.—[[user:internetarchivebot|'''internetarchivebot''']] ([[user talk:internetarchivebot|report bug]])","07:42, 18 october 2016"
Talk:Arms industry,Lacks a History section,"there's a lot that could be said about the history of the arms industry, going back at least to europe and the invention of firearms, and perhaps before that.  the [[trebuchet]] article has a history section all on its own, just for that one type of weapon; does the whole industry rate any less? [[user:mathglot|mathglot]] ([[user talk:mathglot|talk]])","01:45, 20 march 2017"
Talk:Arms industry,Lacks a History section,":i see a ""history"" section in the current version.[https://en.wikipedia.org/w/index.php?title=arms_industry&oldid=771629495#history] it could certainly be improved. trebauchets are pre-industrial. [[user:felsic2|felsic2]] ([[user talk:felsic2|talk]])","15:26, 24 march 2017"
Talk:Arms industry,Definition and terminology section needed,"i'd like to see a ""definition and terminology"" section.  for example, currently, [[weapons industry]] redirects here; i wasn't sure if [[wikt:weapon#noun|weapons]] and [[wikt:arm#etymology_3|arms]] were completely synonymous or not. what about [[wikt:armament#noun|armament]], is ""arms"" just an abbreviation for that?  does 'industry' imply we're past the [[industrial revolution]] so that nothing that came before was part of it?  (that leaves out the [[trebuchet]] and [[gunpowder]].)  if it's just artisanal, one-off production, with no [[interchangeable parts|interchangeability of parts]] or [[mass production]], is it still an arms industry?  i'd like to see all these definitions and questions taken up in a definition and terminology section. [[user:mathglot|mathglot]] ([[user talk:mathglot|talk]])","01:45, 20 march 2017"
Talk:Arms industry,training to improve in skills,i want to send my staff for training i do wish to know the cost implication  my e-mail address (tonyyusuf@yahoo.co.uk) whatsapp number +2348036763397[[special:contributions/41.217.3.145|41.217.3.145]] ([[user talk:41.217.3.145|talk]]),"08:24, 20 april 2017"
Talk:Arms industry,External links modified,"hello fellow wikipedians,  i have just modified 2 external links on [[arms industry]]. please take a moment to review [https://en.wikipedia.org/w/index.php?diff=prev&oldid=789750922 my edit]. if you have any questions, or need the bot to ignore the links, or the page altogether, please visit [[user:cyberpower678/faqs#internetarchivebot|this simple faq]] for additional information. i made the following changes: *added archive https://web.archive.org/web/20110723081459/http://controlarms.org/wordpress/wp-content/uploads/2011/02/shattered-lives-the-case-for-tough-international-arms-control.pdf to http://controlarms.org/wordpress/wp-content/uploads/2011/02/shattered-lives-the-case-for-tough-international-arms-control.pdf *corrected formatting/usage for http://www.worldsecurityinstitute.org/showarticle.cfm?id=195  when you have finished reviewing my changes, you may follow the instructions on the template below to fix any issues with the urls.  {{sourcecheck|checked=false|needhelp=}}  cheers.—[[user:internetarchivebot|'''internetarchivebot''']] ([[user talk:internetarchivebot|report bug]])","09:34, 9 july 2017"
Talk:Arms industry,Error in total sales for Northrop Grumman,how is the total sales for northrop grumman a lower number than the arms sales number? the column right next to these clearly states that 86% or revenue comes from defense/arms sales which would lead me to conclude the total sales should be higher. i have tried correcting this in the past but it looks like someone is set on reporting different numbers. could someone care to explain?  — preceding [[wikipedia:signatures|unsigned]] comment added by [[special:contributions/2603:9001:3c0d:3f00:7114:95d3:276f:81da|2603:9001:3c0d:3f00:7114:95d3:276f:81da]] ([[user talk:2603:9001:3c0d:3f00:7114:95d3:276f:81da#top|talk]]),"23:28, 16 february 2019"
Talk:Arms industry,Error in total sales for Northrop Grumman,"/small>  :hi and welcome, your right the page need a new update, i will look for new sources , thanks. [[user:luigiportaro29|luigiportaro29]] ([[user talk:luigiportaro29|talk]])","07:18, 22 february 2019"
Talk:Arms industry,Error in total sales for Northrop Grumman,"::someone have already updated the information of the year 2018 , thanks. [[user:luigiportaro29|luigiportaro29]] ([[user talk:luigiportaro29|talk]])","15:26, 11 june 2019"
Talk:Arms industry,War industry,"the term war industry is sometimes used, as in the [[war industries board]] and [[war industry committees]] -[[user:apexunderground|apexunderground]] ([[user talk:apexunderground|talk]])","03:01, 24 june 2019"
Talk:Automotive industry,A Commons file used on this page or its Wikidata item has been nominated for deletion,the following wikimedia commons file used on this page or its wikidata item has been nominated for deletion: * [[commons:file:vintage pontiac promotion.svg|vintage pontiac promotion.svg]] participate in the deletion discussion at the [[commons:commons:deletion requests/files uploaded by iamthevilla|nomination page]]. —[[user:community tech bot|community tech bot]] ([[user talk:community tech bot|talk]]),"22:25, 15 march 2023"
